tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
9037.0,0.0481,-0.022,0.9176,0,0.5519320000000001,-3.9583416666666666,-1.2640799409773953,-2.9987854771214764,-0.056797029166666665,0.9191231527929213
9053.0,0.0549,-0.0193,0.9139,0,0,-3.576741666666666,-1.2654317659240424,-2.9975984081725127,-0.08541096249999999,0.9157508995354577
9069.0,0.0625,-0.016,0.916,0,0,-2.561441666666666,-1.266089103806108,-2.998366463394075,-0.10590249583333332,0.9182691598872305
9084.0,0.0605,-0.0177,0.9165,0,0,-1.1721416666666664,-1.2663440890531994,-3.0006036668198313,-0.11469355833333332,0.9186652219388737
9100.0,0.0518,-0.0205,0.9122,0,0,0,-1.266606926591966,-3.0030750643800905,-0.11469355833333332,0.9138995185467602
9116.0,0.0535,-0.0181,0.9188,0,0,0,-1.2665576469716306,-3.005915275263559,-0.11469355833333332,0.9205342470543939
9132.0,0.0621,-0.0176,0.9189,0,0,0,-1.266169384108122,-3.010147001750526,-0.11469355833333332,0.9211641438961897
9148.0,0.0646,-0.0214,0.9321,0,0,-0.8667416666666665,-1.2659211276076745,-3.0158134455585413,-0.12162749166666666,0.9345809381749662
9163.0,0.0708,-0.0255,0.929,0.9551120000000008,0.6206320000000001,-1.4774416666666668,-1.2522740864580513,-3.0143993139811225,-0.13270830416666665,0.932042858456627
9179.0,0.0226,-0.0225,0.88,0.5200120000000008,0.8419320000000001,-1.0041416666666665,-1.2451308231173734,-3.0052264959300956,-0.14074143749999998,0.8805776569956791
9195.0,-0.0063,-0.0331,0.921,0,0,0,-1.2478078418122607,-3.0021915455915416,-0.14074143749999998,0.9216161348413991
9210.0,0.0349,-0.0258,0.8949,0,-0.5931679999999999,0,-1.2509626991078304,-3.006722018057203,-0.14074143749999998,0.8959518179009405
9226.0,0.0643,-0.0112,0.9199,0,0,0,-1.2526250052035284,-3.004872080211791,-0.14074143749999998,0.9222125243131326
9242.0,0.0428,-0.0184,0.9115,0,0,0,-1.2538972023912918,-3.0026086009590145,-0.14074143749999998,0.9126897884823737
9257.0,0.0199,-0.0253,0.8989,0,0,0,-1.2557269593507114,-2.9971939947349706,-0.14074143749999998,0.8994761308672955
9274.0,0.0386,-0.0232,0.9332,-0.6784879999999993,-0.5931679999999999,0.6370583333333334,-1.2689819892298648,-3.001028420113113,-0.13532644166666666,0.9342860589776559
9289.0,0.0706,-0.0076,0.924,0,0,-0.5461416666666665,-1.2688831353241556,-2.9982901043573076,-0.13942250416666666,0.9267244034771072
9305.0,0.0806,-0.017,0.9221,0,0,-1.8591416666666667,-1.268360308090256,-2.9999071091154406,-0.1542956375,0.9257719859663069
9321.0,0.0555,-0.0245,0.9047,0,0.7274320000000001,-1.2637416666666665,-1.2684527175142253,-2.9909391150038815,-0.16440557083333332,0.9067318181248522
