tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
73575.0,-0.0782,0.1462,0.8677,2.642846333333333,-2.7662926666666663,1.5591253333333333,0.19974690345335372,-1.3180045890450967,117.03220779533332,0.8833985340716839
73586.0,-0.0828,0.1467,0.8788,2.2993463333333333,0,1.2003253333333332,0.3139394430583825,-1.193519131945606,117.03880958466665,0.8947995138577133
73597.0,-0.0892,0.1482,0.8987,1.390946333333333,2.2031073333333335,0.6354253333333334,0.425267574178492,-1.046276418337056,117.04230442399998,0.9151948262528586
73608.0,-0.0947,0.149,0.9076,0,3.0504073333333332,0,0.5276713240088468,-0.8909061300384978,117.04230442399998,0.9246117293220977
73619.0,-0.0994,0.1512,0.911,-0.746453666666667,3.0581073333333335,-0.5553746666666666,0.6276701456950557,-0.7362671810212262,117.03924986333331,0.9287964254883845
73630.0,-0.1011,0.1564,0.9121,-0.807553666666667,2.0046073333333334,-0.7767746666666666,0.7325490742451446,-0.5938144567404733,117.03497760266664,0.9309181381840188
73641.0,-0.0992,0.1594,0.9071,0,0.8062073333333335,-0.7614746666666667,0.8512555716282726,-0.46526966787743684,117.03078949199998,0.9263257580354765
73652.0,-0.0948,0.1554,0.8981,0.711546333333333,0,-0.6851746666666667,0.981403347680333,-0.34675109607916127,117.02702103133332,0.9163622700657202
73663.0,-0.0886,0.156,0.8978,1.635246333333333,0.5008073333333334,-0.7004746666666666,1.1245337236557893,-0.2248582838786541,117.02316842066665,0.9155494525147181
73674.0,-0.0841,0.1615,0.9105,1.871846333333333,1.4779073333333335,0,1.2729049584880792,-0.09527144526579374,117.02316842066665,0.9285285725275232
73685.0,-0.0916,0.1578,0.9286,1.337546333333333,1.3787073333333335,0.7499253333333333,1.4167724933164831,0.03101206803082926,117.02729300999998,0.9463558315982419
73696.0,-0.0955,0.1593,0.9357,0.7421463333333329,0,1.2003253333333332,1.5551839335628919,0.1406275925423403,117.03389479933331,0.953955570244233
73707.0,-0.1066,0.1628,0.938,0,-1.3388926666666667,1.3759253333333334,1.6866304001541417,0.2356087918653505,117.04146238866664,0.9579725465794935
73718.0,-0.1058,0.1605,0.9351,0,-3.056392666666667,1.4598253333333333,1.8186231669983521,0.3118955871883816,117.04949142799998,0.9546548590983027
73729.0,-0.1019,0.1589,0.9235,0,-3.819792666666667,1.1010253333333333,1.9508402358643893,0.3796323767239271,117.05554706733332,0.9425948599477932
73740.0,-0.0959,0.1611,0.9111,0,-2.9036926666666667,0.8949253333333334,2.0834891453685107,0.45638830776646444,117.06046915666666,0.9301898892161751
73751.0,-0.0946,0.1575,0.9208,-1.2502536666666673,-1.6136926666666667,0.6201253333333333,2.2021646397009227,0.545682287926038,117.06387984599999,0.9389505045528225
73762.0,-0.0928,0.1552,0.9139,-2.868553666666667,-1.0334926666666666,0,2.302814060799383,0.6394593463243062,117.06387984599999,0.931617995747184
73773.0,-0.0929,0.1597,0.9019,-3.9678536666666666,0,0,2.391986504757886,0.7426778931411708,117.06387984599999,0.9206291924548125
73784.0,-0.0942,0.1622,0.894,-3.8227536666666664,0,-0.5477746666666667,2.4835464005809813,0.8442519168458467,117.06086708533333,0.913465095118582
73795.0,-0.0884,0.1597,0.8909,-3.135753666666667,0,-0.7691746666666666,2.582803679130427,0.9434922404284064,117.05663662466667,0.9094072025226104
73806.0,-0.0809,0.1543,0.8831,-2.0746536666666673,0,-1.1050746666666666,2.6929425373575975,1.0396373386156574,117.050558714,0.9001216084507693
73817.0,-0.085,0.1554,0.8926,-1.5021536666666668,0.8978073333333334,-1.2729746666666666,2.8082803990334257,1.1429263325868948,117.04355735333334,0.9100049010857029
73828.0,-0.0847,0.1556,0.9015,-1.3647536666666669,0.8062073333333335,-0.9981746666666667,2.923750442351284,1.2424611906213456,117.03806739266668,0.9187424557513384
73839.0,-0.0881,0.1556,0.901,-1.044153666666667,0,0,3.0412333056578067,1.3311146741305255,117.03806739266668,0.9185717010663893
73850.0,-0.0875,0.1642,0.9077,0,0,0.5820253333333334,3.1693218247415333,1.4176567381728093,117.041268532,0.9265728141921712
73861.0,-0.0912,0.1643,0.9106,0,-1.5067926666666667,1.4369253333333334,3.2963224201012777,1.4863474489772723,117.04917162133334,0.9297872283485077
73872.0,-0.0912,0.1605,0.9047,0.543646333333333,-1.8578926666666664,1.7957253333333334,3.427624778089255,1.5500631444496904,117.05904811066668,0.9233416377484555
73883.0,-0.0924,0.1566,0.8953,0,-1.1556926666666665,2.0018253333333336,3.551037870614602,1.6205071655557508,117.07005815000001,0.9135772600059614
73894.0,-0.0978,0.1462,0.9034,0,0,1.8720253333333334,3.671069331948577,1.7029663485377424,117.08035428933334,0.9203645147440225
73905.0,-0.1036,0.1418,0.916,0,0,0.8720253333333333,3.787070178358241,1.7852117105179943,117.08515042866668,0.9326822610085388
73916.0,-0.1022,0.1433,0.9098,-1.3876536666666672,-0.7052926666666663,0,3.8846392046799307,1.8594024904953568,117.08515042866668,0.9266691804522259
73927.0,-0.1035,0.1488,0.8999,-2.5327536666666672,-0.5678926666666664,-1.0134746666666667,3.967745102259494,1.9349549742346293,117.07957631800001,0.9179726030770199
73938.0,-0.1002,0.1512,0.8971,-2.395253666666667,-0.7433926666666664,-1.3034746666666666,4.050877497690485,2.0079575401450245,117.07240720733334,0.9152540029958897
73949.0,-0.0918,0.1488,0.8907,-1.944953666666667,-1.2319926666666667,-1.7843746666666664,4.137240425404006,2.0740331742843034,117.06259314666667,0.9076977305248703
73960.0,-0.0885,0.158,0.8848,-1.570853666666667,-0.7510926666666666,-2.2500746666666664,4.227202155376992,2.143453749977359,117.05021773600001,0.9031430063948899
73971.0,-0.0906,0.1604,0.8842,-1.097553666666667,0.7833073333333335,-2.2118746666666667,4.321938475359392,2.2278313226136204,117.03805242533335,0.9031866695207585
73982.0,-0.0883,0.1663,0.897,0,1.8901073333333334,-1.4866746666666666,4.428406281630562,2.321818722828011,117.02987571466669,0.9165487330196905
73993.0,-0.0916,0.1656,0.9188,0.7650463333333329,1.5543073333333335,-0.7691746666666666,4.542057779353409,2.409868155128879,117.02564525400003,0.9380870748496645
74004.0,-0.0933,0.1592,0.9333,0,0,0,4.645054011857985,2.479034575652357,117.02564525400003,0.9513666065192745
74015.0,-0.0959,0.1534,0.931,-0.5479536666666671,-1.0716926666666664,0,4.7392967207912955,2.535291424411767,117.02564525400003,0.9484141342261829
74026.0,-0.098,0.1545,0.923,-1.0136536666666671,-2.1708926666666666,0,4.826224068939651,2.5789621442706734,117.02564525400003,0.9409586866595154
74037.0,-0.0937,0.1537,0.9113,-1.1586536666666671,-2.2014926666666668,-0.9905746666666666,4.90963356231378,2.6213926827269893,117.02019709333337,0.9289085369399939
74048.0,-0.0873,0.1613,0.8988,-1.204453666666667,0,-1.1508746666666667,4.9918842473688025,2.68603529743131,117.0138672826667,0.917322418781968
74059.0,-0.0913,0.1647,0.9005,-0.952553666666667,1.4169073333333335,-0.7004746666666666,5.076481060310129,2.764531920346438,117.01001467200003,0.9199793638989953
74070.0,-0.093,0.157,0.9225,-0.8991536666666671,1.3176073333333336,0,5.159709329486379,2.840204593072751,117.01001467200003,0.940374526452094
74081.0,-0.0983,0.1512,0.9272,-1.8762536666666672,0,0,5.22969961934201,2.9005955024886605,117.01001467200003,0.9445761853868644
74092.0,-0.1011,0.1473,0.9092,-2.3036536666666674,-1.3846926666666666,0,5.292638764549665,2.9458214750823353,117.01001467200003,0.9265868226993086
74103.0,-0.1049,0.1443,0.9047,-1.6166536666666669,-2.4227926666666666,0,5.360503330454179,2.980357013273195,117.01001467200003,0.9221217869674265
74114.0,-0.1002,0.1432,0.9008,-1.067053666666667,-3.3693926666666667,0,5.431789201477625,3.0047286088574605,117.01001467200003,0.917598452483438
74125.0,-0.0986,0.1461,0.8933,-1.0212536666666672,-2.9800926666666663,-0.7080746666666666,5.50161873062915,3.0333680465026944,117.00612026133336,0.9105229596226555
74136.0,-0.0981,0.1523,0.8914,-0.5556536666666669,-1.5372926666666666,-0.9294746666666667,5.575395635568837,3.077455174846126,117.00100815066669,0.9096223721962867
74147.0,-0.0991,0.1521,0.8979,0,0,-1.0286746666666666,5.653820990757118,3.1376927542544077,116.99535044000002,0.9160674811388079
74158.0,-0.0945,0.1527,0.9106,0.612346333333333,0,-1.3034746666666666,5.737224444749673,3.1963948369017174,116.98818132933336,0.9281378669141778
